,444.1,580.1,533.4,431.0,476.8,496.7,559.0,716.1,716.1,686.6,523.0,716.1,633.0,716.1,852.1
444.1,1.0,0.827695182628252,-0.10743846209656334,-0.02041593846278374,-0.12213284534571318,-0.6415565129058852,-0.68435998264577,0.6602437908441721,0.6598361374711171,-0.11761527011174056,-0.48141793761028584,0.6526138381072907,-0.6823430538855232,0.6509017560101188,0.4251443402684637
580.1,0.827695182628252,0.9999999999999999,-0.32561416918123315,0.1383957192228981,-0.25637923197627105,-0.6135635371210287,-0.6656755597173163,0.8273595758027471,0.8271419526386189,-0.2472958711927102,-0.3582162504294326,0.8229150342867629,-0.6625641809383843,0.8218113966138555,0.660581239103721
533.4,-0.10743846209656334,-0.32561416918123315,1.0,-0.46383194109512327,0.47285108984752566,-0.2041646482548938,-0.15822732199276118,-0.47661157952141436,-0.47701423164437695,0.4422046160934397,-0.40183032571735855,-0.4831236398992641,-0.1699482600131642,-0.48448176537210946,-0.5607678103196226
431.0,-0.020415938462783736,0.1383957192228981,-0.46383194109512327,0.9999999999999999,-0.33432486144712514,-0.07721068435610245,-0.20328307204751037,0.2732185896638725,0.2735269239881445,-0.31886584283029246,0.37199620008666523,0.2767221892774773,-0.19395869988684486,0.27765518774657627,0.35577998209138
476.8,-0.12213284534571318,-0.25637923197627105,0.47285108984752566,-0.3343248614471251,1.0,-0.13383091679641468,-0.10467333455712369,-0.34585326690009965,-0.3461123617162177,0.788506634127734,-0.26970209861242894,-0.3499686269461896,-0.10906485332708325,-0.35114884255487444,-0.3903760436871072
496.7,-0.6415565129058852,-0.6135635371210287,-0.20416464825489378,-0.07721068435610245,-0.13383091679641468,0.9999999999999999,0.6972060235513157,-0.5136515990707706,-0.513428021686038,-0.12353946791161068,0.43423302711819367,-0.509012153236953,0.7045580443336046,-0.5079511303117809,-0.37061481931777385
559.0,-0.68435998264577,-0.6656755597173163,-0.1582273219927612,-0.20328307204751037,-0.10467333455712367,0.6972060235513157,0.9999999999999999,-0.5678520835226718,-0.5676404387474353,-0.09560882360879143,0.2894317674564875,-0.5632906782052977,0.9543759898484315,-0.5622622820680857,-0.4240096007957965
716.1,0.6602437908441721,0.8273595758027471,-0.4766115795214144,0.2732185896638725,-0.3458532669000996,-0.5136515990707706,-0.5678520835226718,1.0,0.9999956404080284,-0.3332987536171352,-0.19134557353116813,0.9990875506466316,-0.5639733829514172,0.9988094280466143,0.7848303571950518
716.1,0.6598361374711171,0.8271419526386188,-0.477014231644377,0.2735269239881445,-0.3461123617162177,-0.513428021686038,-0.5676404387474353,0.9999956404080284,1.0,-0.33353529311687696,-0.19089022140092232,0.9991459255066137,-0.56375566797411,0.998901452222404,0.7851711791280807
686.6,-0.11761527011174056,-0.24729587119271018,0.44220461609343964,-0.31886584283029246,0.7885066341277339,-0.12353946791161066,-0.09560882360879143,-0.3332987536171351,-0.3335352931168769,1.0,-0.2533551817857607,-0.3371539658035308,-0.10117557541894744,-0.3381867561817827,-0.3721525110057114
523.0,-0.48141793761028584,-0.3582162504294326,-0.4018303257173586,0.37199620008666523,-0.26970209861242894,0.43423302711819367,0.2894317674564875,-0.19134557353116813,-0.19089022140092232,-0.2533551817857607,0.9999999999999999,-0.184641418995093,0.30536888036863546,-0.1829075880755492,-0.0085974769475603
716.1,0.6526138381072908,0.822915034286763,-0.4831236398992641,0.2767221892774773,-0.3499686269461896,-0.5090121532369531,-0.5632906782052975,0.9990875506466317,0.9991459255066139,-0.3371539658035308,-0.184641418995093,1.0,-0.5593731091824244,0.9996301473014297,0.7900867264986726
633.0,-0.6823430538855232,-0.6625641809383843,-0.1699482600131642,-0.1939586998868449,-0.10906485332708324,0.7045580443336045,0.9543759898484316,-0.5639733829514172,-0.56375566797411,-0.10117557541894744,0.30536888036863546,-0.5593731091824243,1.0,-0.5583067893972825,-0.41925615436992547
716.1,0.6509017560101189,0.8218113966138555,-0.4844817653721094,0.27765518774657627,-0.35114884255487444,-0.5079511303117809,-0.5622622820680858,0.9988094280466142,0.9989014522224039,-0.3381867561817827,-0.18290758807554922,0.9996301473014297,-0.5583067893972825,1.0,0.7913165341230243
852.1,0.42514434026846376,0.660581239103721,-0.5607678103196228,0.35577998209138,-0.39037604368710715,-0.37061481931777385,-0.4240096007957965,0.7848303571950519,0.7851711791280805,-0.3721525110057114,-0.008597476947560303,0.7900867264986726,-0.41925615436992547,0.7913165341230244,0.9999999999999998
